destinationIATA,isHub,isIntraEU
UCB,True,False
WUA,False,False
HLH,False,False
XIL,True,False
WUT,True,False
YCU,True,False
RLK,True,False
NZL,True,False
ZDY,True,False
ZEN,False,False
BHY,True,False
CGD,True,False
HJJ,False,False
HCZ,True,False
DYG,True,False
HCJ,False,False
SHF,False,False
HNY,True,False
LLF,True,False
MXZ,False,False
SWA,True,False
ZUH,True,False
WGN,True,False
XIN,False,False
YLX,True,False
LZH,True,False
ENH,False,False
SHS,True,False
LYA,True,False
NNY,True,False
HPG,True,False
WDS,True,False
XFN,True,False
YIH,True,False
BAR,True,False
XYI,True,False
AKA,True,False
DNH,True,False
HXD,True,False
GOQ,True,False
GYU,True,False
HTT,True,False
HZG,True,False
INC,True,False
JNG,True,False
JGN,True,False
LNL,True,False
IQN,True,False
GXH,True,False
XNN,True,False
UYN,True,False
ZHY,True,False
AVK,False,False
LTI,False,False
UGA,False,False
HBU,False,False
KHR,False,False
HJT,False,False
ULG,False,False
ZNC,False,False
CWJ,True,False
DLU,True,False
DIG,True,False
JMJ,True,False
LJG,True,False
LUM,False,False
SYM,True,False
WNH,False,False
ZAT,True,False
AQG,True,False
CZX,True,False
FUG,False,False
KOW,True,False
HZA,True,False
JDZ,False,False
JIU,True,False
JUZ,False,False
LCX,False,False
HYN,True,False
LYI,True,False
JJN,True,False
RIZ,True,False
TXN,True,False
WHA,True,False
WEF,True,False
WUX,True,False
WUS,False,False
WNZ,True,False
YTY,True,False
YIC,False,False
YNZ,True,False
YIW,True,False
HSN,False,False
NGQ,True,False
AVA,True,False
BPX,True,False
BFJ,True,False
DCY,True,False
DAX,False,False
GYS,True,False
GZG,True,False
JZH,True,False
KGT,True,False
KJH,True,False
LLB,False,False
LZO,True,False
WMT,True,False
MIG,False,False
NAO,False,False
HZH,False,False
LZY,True,False
LPF,True,False
TCZ,False,False
TFU,True,False
TEN,True,False
CQW,True,False
WSK,True,False
WXN,False,False
ACX,False,False
ZYI,True,False
AKU,False,False
ACF,True,False
BPL,True,False
IQM,True,False
FYN,True,False
HMI,False,False
KCA,True,False
KRL,True,False
KRY,True,False
KJI,True,False
NLT,False,False
RQA,True,False
QSZ,True,False
TCG,False,False
TLQ,True,False
YIN,False,False
YTW,True,False
AOG,True,False
CNI,False,False
CHG,False,False
DTU,True,False
FYJ,True,False
HEK,True,False
JSJ,True,False
JXA,False,False
LDS,False,False
YUS,True,False
OHE,False,False
YSQ,True,False
TNH,False,False
YKH,True,False
ABG,False,False
FVL,False,False
GDD,False,False
LDC,False,False
UTD,False,False
XCO,False,False
SHU,False,False
VNR,False,False
WTT,False,False
WUV,False,False
WZQ,False,False
XBB,False,False
XMA,False,False
XRQ,False,False
XZM,False,False
YAJ,False,False
AMT,False,False
YAQ,False,False
BXF,False,False
OCM,False,False
YBH,False,False
YBJ,False,False
ZBL,False,False
KAH,False,False
YBQ,False,False
CBY,False,False
YCF,False,False
DDI,False,False
DGD,False,False
EVD,False,False
FIK,False,False
FOT,False,False
JFM,False,False
YGE,False,False
GPD,False,False
HAP,False,False
HPE,False,False
IVW,False,False
KBB,False,False
YKT,False,False
YLP,False,False
MGB,False,False
YQJ,False,False
YRC,False,False
YRD,False,False
SOI,False,False
STF,False,False
SSP,False,False
TXR,False,False
UDA,False,False
MFL,False,False
GYB,False,False
WIT,False,False
HPR,False,False
TDT,False,False
HZV,False,False
KHO,False,False
MBM,False,False
INY,False,False
TSD,False,False
SSX,False,False
KIG,False,False
XNT,False,False
ZDM,False,False
DXJ,False,False
AYN,False,False
LHK,False,False
HQQ,False,False
ZHH,False,False
ZIZ,False,False
DSO,False,False
WOS,False,False
SIA,False,False
UMB,False,False
UGT,False,False
ZMD,False,False
ULZ,False,False
TSZ,False,False
TNZ,False,False
ULO,False,False
ZNU,False,False
ZRI,False,False
BFU,False,False
RUG,False,False
SZV,False,False
WHU,False,False
GHN,False,False
LIA,False,False
UNR,False,False
LGZ,False,False
SXJ,False,False
JIL,False,False
